x,y,z,yaw,pitch,roll,q1_in,q2_in,q3_in,q4_in,q5_in,q6_in,q1_out,q2_out,q3_out,q4_out,q5_out,q6_out
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.0612,0.8418,-0.063,0.109,-0.2471,6.5762,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.1596,0.6708,-0.0531,0.1102,-0.1733,6.4019,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.1933,0.6848,-0.0503,0.2505,-0.3079,6.4966,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.2102,0.7608,0.0045,0.1589,-0.1871,6.5854,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.2201,0.8059,0.0716,0.164,-0.3246,6.5462,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.2503,0.7693,-0.0429,0.2116,-0.2453,6.5219,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.0832,0.8015,-0.0406,0.2662,-0.3312,6.4952,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.1535,0.7308,-0.0774,0.1853,-0.227,6.5428,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.1755,0.6903,-0.0181,0.2391,-0.2645,6.4754,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.1323,0.7545,-0.0808,0.2545,-0.2222,6.5543,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.0902,0.6603,0.0206,0.2624,-0.3445,6.55,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.1567,0.7576,0.0911,0.2227,-0.1795,6.4767,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.186,0.8224,-0.0857,0.2018,-0.3431,6.4519,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.1584,0.8216,0.0649,0.1013,-0.2667,6.4648,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.6215,-1.0008,-0.9097,0.5018,0.36,-6.8536,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.5829,-1.0617,-0.8443,0.6714,0.3491,-6.794,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.5874,-1.0842,-0.9897,0.5286,0.3526,-6.8466,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.6075,-1.0509,-1.0058,0.5844,0.3417,-6.955,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.6213,-1.1684,-0.8758,0.5328,0.3196,-6.9209,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.6896,-1.1625,-0.913,0.5634,0.3375,-6.8904,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.627,-1.1037,-0.8823,0.6791,0.4857,-6.7947,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.6738,-1.1461,-1.0265,0.6635,0.3272,-6.9002,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.641,-1.0093,-0.9653,0.6577,0.3771,-6.8565,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.6946,-1.1131,-0.8904,0.6383,0.4611,-6.8991,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.6841,-1.1064,-0.8753,0.5971,0.4077,-6.972,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.5761,-1.079,-0.9025,0.5637,0.4292,-6.8707,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.5382,-1.0234,-0.9429,0.6004,0.3084,-6.8755,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.637,-1.0582,-0.8629,0.6534,0.3255,-6.7909,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.6819,-1.0772,-0.9799,0.5649,0.361,-6.7972,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.5222,-1.0336,-1.0436,0.5519,0.4455,-6.8372,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.6103,-1.1475,-0.9927,0.4979,0.4018,-6.8312,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.5445,-1.0818,-0.9371,0.5723,0.3959,-6.8181,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.6225,-1.1308,-0.893,0.6625,0.3396,-6.9406,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
376.874,199.4612,901.2339,0.8595,-1.4574,2.5914,-2.6209,-1.1131,-0.9658,0.6164,0.4,-6.8566,-2.6106,-1.0701,-0.9443,0.5923,0.4082,-6.8739
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.9854,-0.4291,0.66,2.9303,-0.1296,1.7414,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.9758,-0.5876,0.7745,2.8873,-0.1392,1.695,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.8288,-0.6136,0.672,2.8763,-0.1085,1.7734,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-3.004,-0.5553,0.7343,2.9088,-0.1668,1.6754,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.8554,-0.5113,0.6587,2.9282,-0.2206,1.7397,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.8806,-0.5127,0.658,2.9001,-0.2437,1.6508,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.9857,-0.4597,0.7204,2.968,-0.1615,1.8025,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.8306,-0.5996,0.7643,2.8872,-0.0872,1.6236,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.9152,-0.4768,0.7836,2.9748,-0.1545,1.7725,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.8629,-0.5829,0.7225,2.8803,-0.0883,1.796,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.9804,-0.45,0.6961,2.7872,-0.1258,1.7326,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.9714,-0.4369,0.7318,2.8377,-0.0901,1.7589,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.8785,-0.6034,0.679,2.8046,-0.0883,1.7335,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.9412,-0.5497,0.8006,2.9821,-0.1642,1.6128,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.9368,-0.5934,0.6838,2.9778,-0.1192,1.6483,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.9701,-0.612,0.6453,2.796,-0.0657,1.6183,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.8582,-0.5366,0.8177,2.9664,-0.0962,1.807,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-3.0248,-0.5071,0.7759,2.9666,-0.1194,1.6138,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.9069,-0.4297,0.7442,2.8823,-0.1681,1.6118,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
-795.7939,-168.7526,1777.9396,1.6618,-0.0074,-0.3722,-2.9008,-0.5314,0.7193,2.8594,-0.2287,1.6949,-2.9287,-0.5164,0.743,2.8861,-0.1486,1.7074
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9016,-0.3327,-0.7516,0.1548,-1.1398,-1.889,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.893,-0.3226,-0.591,0.1329,-1.2872,-1.9025,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9306,-0.3731,-0.685,0.0439,-1.2027,-1.8784,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9967,-0.3725,-0.5844,0.1085,-1.1944,-1.7674,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9794,-0.3279,-0.7248,0.1595,-1.3101,-1.9063,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.8974,-0.3003,-0.631,0.142,-1.319,-1.75,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9976,-0.3092,-0.6102,-0.0102,-1.2792,-1.7872,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.8677,-0.4061,-0.6278,0.1529,-1.1324,-1.9347,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9384,-0.2878,-0.6628,0.0793,-1.3063,-1.8159,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.8889,-0.3794,-0.708,0.1105,-1.1247,-1.9464,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9111,-0.2982,-0.6874,0.1316,-1.31,-1.9012,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9689,-0.2274,-0.7147,0.0331,-1.1728,-1.7569,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.8725,-0.4149,-0.6923,0.0056,-1.1447,-1.8623,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.8188,-0.2613,-0.7686,0.106,-1.1344,-1.7527,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9542,-0.3403,-0.6326,0.0547,-1.1645,-1.946,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9754,-0.234,-0.5852,0.0989,-1.3189,-1.8985,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.8211,-0.2896,-0.6082,-0.0044,-1.2548,-1.8611,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.8834,-0.3351,-0.6508,0.0042,-1.2636,-1.9445,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9764,-0.279,-0.6641,0.1629,-1.1291,-1.8061,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
4.406,32.4683,1193.9189,3.0232,0.1548,2.2267,-1.9708,-0.3831,-0.7784,0.1064,-1.1949,-1.8423,-1.9013,-0.3181,-0.6792,0.0798,-1.2233,-1.8492
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.1633,1.2303,0.5537,0.6107,1.5654,-0.7964,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.1862,1.1983,0.6382,0.6504,1.4937,-0.7979,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.2,1.1832,0.5915,0.6668,1.5285,-0.6661,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.1725,1.151,0.5387,0.7063,1.5832,-0.685,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.1879,1.2072,0.6451,0.6582,1.4489,-0.7327,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.0951,1.0735,0.6375,0.5777,1.4682,-0.7547,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.129,1.2441,0.6524,0.6039,1.4692,-0.6619,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.0349,1.0913,0.5934,0.65,1.5007,-0.7267,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.0552,1.0886,0.6265,0.7406,1.6037,-0.8208,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.1397,1.1625,0.5155,0.5504,1.5214,-0.7922,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.0268,1.0858,0.5032,0.7246,1.634,-0.6624,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.1667,1.0643,0.5832,0.7263,1.5567,-0.7562,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.1592,1.2457,0.6191,0.6458,1.6133,-0.7225,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.1533,1.112,0.5634,0.573,1.452,-0.7267,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.0626,1.2598,0.6359,0.6366,1.6155,-0.698,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.0415,1.2188,0.5922,0.7332,1.5579,-0.7045,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.0442,1.1201,0.6865,0.6319,1.5572,-0.7563,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.0228,1.1539,0.4894,0.5843,1.5864,-0.6991,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.1849,1.2161,0.5503,0.7267,1.5315,-0.7999,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
1014.7466,-64.4064,-232.6336,-2.6713,0.2996,2.5448,-0.1291,1.2174,0.5779,0.7305,1.4726,-0.811,-0.1138,1.16,0.5894,0.6482,1.535,-0.7489
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.0849,-0.4695,0.4151,-0.7555,-0.1642,4.9821,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.1016,-0.4871,0.5317,-0.8388,-0.0417,5.0346,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.1241,-0.367,0.4738,-0.7744,-0.2364,5.0214,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,-0.0108,-0.4066,0.4553,-0.813,-0.0436,4.9215,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.0394,-0.4753,0.4618,-0.7072,-0.1243,4.9283,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.1214,-0.35,0.5064,-0.7503,-0.0963,5.035,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.0474,-0.4418,0.5516,-0.7197,-0.2143,5.0017,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.1295,-0.4601,0.4719,-0.7289,-0.1348,4.8506,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.0705,-0.3424,0.4901,-0.7182,-0.0715,4.8979,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.0501,-0.5337,0.607,-0.6979,-0.1937,4.9802,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.011,-0.4473,0.4328,-0.7476,-0.1707,4.9311,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.1001,-0.4486,0.4951,-0.7015,-0.1115,5.0259,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.0825,-0.3706,0.5445,-0.7647,-0.0892,5.0071,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.1314,-0.4304,0.5461,-0.7762,-0.1866,5.0409,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,-0.0337,-0.391,0.4163,-0.8342,-0.1732,4.8515,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.0915,-0.3815,0.4692,-0.8265,-0.136,4.9093,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,-0.0371,-0.53,0.5245,-0.6778,-0.1624,4.9679,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.0979,-0.4142,0.4886,-0.8395,-0.1382,4.874,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,-0.0095,-0.3947,0.4578,-0.741,-0.1853,5.012,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
690.975,40.0648,1751.4356,-2.0503,-0.0695,0.072,0.0954,-0.3716,0.5972,-0.8042,-0.2302,4.8681,0.0461,-0.4379,0.512,-0.7595,-0.1399,4.9452
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.7426,-1.0864,0.931,-1.6302,-1.3184,3.6568,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.6788,-1.1043,0.9493,-1.6635,-1.3527,3.7131,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.6198,-1.1603,0.7746,-1.7844,-1.4779,3.7268,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.7377,-1.2176,0.8035,-1.6818,-1.3041,3.7259,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.6978,-1.2062,0.8048,-1.7892,-1.3668,3.676,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.7728,-1.1198,0.7781,-1.7527,-1.3331,3.5746,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.64,-1.2735,0.9473,-1.7111,-1.3642,3.6391,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.7637,-1.2391,0.8962,-1.748,-1.3476,3.7115,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.7489,-1.2057,0.9445,-1.7445,-1.3213,3.5952,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.6997,-1.2743,0.9302,-1.6962,-1.4646,3.5759,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.7674,-1.093,0.9255,-1.799,-1.458,3.6257,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.6945,-1.176,0.9353,-1.6814,-1.305,3.5832,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.6572,-1.1243,0.8429,-1.6364,-1.3381,3.6343,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.7274,-1.1254,0.9305,-1.8173,-1.3319,3.5808,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.766,-1.1958,0.8848,-1.7119,-1.3862,3.5651,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.6272,-1.2792,0.7854,-1.7943,-1.4047,3.6647,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.7454,-1.2196,0.9239,-1.8183,-1.3062,3.6857,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.5957,-1.2113,0.8759,-1.805,-1.3888,3.5878,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.718,-1.1381,0.9034,-1.6489,-1.3665,3.5756,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
78.7503,-39.1733,2000.5351,0.5241,1.2948,0.7108,-1.7498,-1.2716,0.8821,-1.7595,-1.3849,3.6738,-1.6902,-1.1849,0.8572,-1.72,-1.4016,3.6557
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.1237,-0.4709,0.1226,1.567,1.9045,4.2075,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.1847,-0.514,0.0887,1.6765,1.8041,4.0485,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.143,-0.5501,0.182,1.5503,1.97,4.1831,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.123,-0.5357,0.022,1.5789,1.8978,4.1339,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.284,-0.6203,0.1458,1.625,1.8976,4.1891,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.2441,-0.5147,0.0231,1.5659,1.8028,4.0283,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.2329,-0.5809,0.0396,1.6038,1.8846,4.1431,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.1611,-0.5838,0.0792,1.5626,1.9276,4.1953,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.2121,-0.5619,0.0305,1.6951,1.9559,4.1361,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
